date,store_name,store_id,device_id,gps_location
1610194717000,Kaufland,place_218,14276,POINT (13.2406967 52.3969622)
1610194319000,Kaufland,place_219,12407,POINT (13.3356842 52.6035855)
1610192757000,Aldi,place_124,7562,POINT (13.5147086 52.64072660000001)
1610191564000,Kaufland,place_214,7602,POINT (13.44534 52.56387)
1610196364000,Kaufland,place_218,14276,POINT (13.2406842 52.3967085)
1610098403000,Rewe,place_189,50415,POINT (13.48112 52.52738000000001)
1610198953000,Kaufland,place_227,14903,POINT (13.2144975 52.5297247)
1610180412000,Aldi,place_125,6260,POINT (13.1969069 52.53942560000001)
1610221306000,Rewe,place_209,884,POINT (13.440955 52.394665)
1610200671000,Rewe,place_156,343,POINT (13.37746 52.483726)
1610180363000,Aldi,place_86,2355,POINT (13.5192997 52.4958681)
1610177335000,Aldi,place_132,55548,POINT (13.3395862 52.6049961)
1610189547000,Kaufland,place_223,17228,POINT (13.50486 52.54818)
1610189025000,Aldi,place_62,4606,POINT (13.5196979 52.57525089999999)
1610191436000,Aldi,place_79,3508,POINT (13.2712223 52.4391421)
1610164743000,Rewe,place_193,53250,POINT (13.405791 52.3535156)
1610216521000,Kaufland,place_217,3761,POINT (13.3732536 52.55880790000001)
1610192326000,Kaufland,place_213,15547,POINT (13.3286968 52.5675906)
1610176172000,Rewe,place_193,53250,POINT (13.4063201 52.353365)
1610183715000,Rewe,place_138,3846,POINT (13.544492 52.6769278)
1610180187000,Aldi,place_125,6260,POINT (13.1969156 52.53937070000001)
1610227869000,McDonald's,place_32,7533,POINT (13.3888546 52.5488789)
1610214946000,Kaufland,place_227,1319,POINT (13.2143042 52.52914010000001)
1610187481000,Aldi,place_98,11492,POINT (13.3378881 52.4562025)
1610191581000,Kaufland,place_223,4202,POINT (13.5048987 52.54818420000001)
1610188125000,Aldi,place_119,370,POINT (13.4125686 52.4014489)
1610176173000,Rewe,place_193,53250,POINT (13.4063201 52.353365)
1610183792000,Rewe,place_138,3846,POINT (13.5447299 52.6770966)
1610200481000,Rewe,place_156,343,POINT (13.377475 52.48371)
1610192842000,Rewe,place_191,65508,POINT (13.529309 52.629294)
1610227260000,McDonald's,place_32,7533,POINT (13.3888546 52.5488789)
1610199099000,Rewe,place_191,8924,POINT (13.52869 52.62951)
1610222476000,Aldi,place_135,5322,POINT (13.57857 52.56661)
1610180232000,Aldi,place_125,6260,POINT (13.1968846 52.5393802)
1610216254000,Kaufland,place_220,940,POINT (13.3123608 52.4231697)
1610208715000,Aldi,place_77,7555,POINT (13.401513 52.54893199999999)
1610223963000,Rewe,place_205,76518,POINT (13.6134612 52.51171460000001)
1610187331000,Rewe,place_158,34230,POINT (13.559923 52.48664599999999)
1610213503000,Rewe,place_191,20326,POINT (13.529307 52.6294211)
1610197395000,Rewe,place_211,29083,POINT (13.59433 52.52956)
1610178857000,Rewe,place_138,30779,POINT (13.5448401 52.6771309)
1610184571000,Kaufland,place_214,59175,POINT (13.444597 52.564041)
1610192848000,Kaufland,place_214,32292,POINT (13.444665 52.563896)
1610189373000,Kaufland,place_214,32974,POINT (13.4451259 52.5644105)
1610164555000,Rewe,place_138,30779,POINT (13.544341 52.6770341)
1610222264000,McDonald's,place_26,21173,POINT (13.464911 52.436252)
1610199980000,Kaufland,place_216,35665,POINT (13.3769662 52.4677786)
1610200919000,Rewe,place_191,20326,POINT (13.5286919 52.6295041)
1610224389000,Rewe,place_191,26313,POINT (13.52897 52.62938000000001)
1610220468000,Rewe,place_207,18366,POINT (13.44701 52.50614)
1610213938000,Kaufland,place_214,25000,POINT (13.4448176 52.5642658)
1610192568000,Kaufland,place_213,30367,POINT (13.328822 52.567554)
1610213019000,Rewe,place_159,28596,POINT (13.3653024 52.5717656)
1610192514000,Kaufland,place_226,34734,POINT (13.45669 52.53411)
1610210247000,Kaufland,place_218,115432,POINT (13.24049 52.39676)
1610202516000,Rewe,place_182,25823,POINT (13.4287679 52.6071514)
1610207147000,Rewe,place_170,32789,POINT (13.21579 52.43942)
1610186054000,Rewe,place_191,34383,POINT (13.529407 52.62915400000001)
1610194445000,Rewe,place_209,31157,POINT (13.4409342 52.3948453)
1610192736000,Kaufland,place_214,22292,POINT (13.444975 52.563416)
1610204843000,Rewe,place_191,29129,POINT (13.5288043 52.6294524)
1610191413000,Kaufland,place_214,32974,POINT (13.4449105 52.5637546)
1610192475000,Kaufland,place_214,32974,POINT (13.4450963 52.56447270000001)
1610187617000,Aldi,place_119,22121,POINT (13.4123058 52.4015835)
1610176823000,Aldi,place_111,28122,POINT (13.2368531 52.3958598)
1610176738000,Aldi,place_111,28122,POINT (13.2369641 52.3959776)
1610206932000,Rewe,place_158,35300,POINT (13.5596742 52.48686070000001)
1610212876000,Rewe,place_138,29273,POINT (13.54434 52.67705600000001)
1610188145000,Kaufland,place_218,55627,POINT (13.24071 52.39618)
1610209701000,Rewe,place_205,33607,POINT (13.613614 52.511816)
1610191978000,Aldi,place_121,56467,POINT (13.4343079 52.6119968)
1610177403000,Rewe,place_173,29577,POINT (13.354858 52.412732)
1610220624000,Rewe,place_191,20326,POINT (13.529264 52.6294404)
1610191205000,Kaufland,place_213,20780,POINT (13.32892 52.56768)
1610214170000,Kaufland,place_215,29172,POINT (13.2192338 52.53860450000001)
1610182448000,Rewe,place_200,28095,POINT (13.28097 52.3966)
1610187128000,Kaufland,place_221,30537,POINT (13.4483705 52.436466)
1610185828000,Rewe,place_200,24295,POINT (13.2804666 52.3967485)
1610218905000,Rewe,place_191,26313,POINT (13.52917 52.62946)
1610168012000,Rewe,place_138,30779,POINT (13.5446742 52.6772525)
1610228840000,McDonald's,place_3,28790,POINT (13.3132776 52.4199165)
1610196470000,Aldi,place_135,28861,POINT (13.57838 52.56678)
1610190070000,Kaufland,place_213,34493,POINT (13.3285446 52.56758660000001)
1610222662000,Rewe,place_151,30242,POINT (13.395 52.46456)
1610198256000,Rewe,place_203,22144,POINT (13.49327 52.41309)
1610220143000,Rewe,place_207,18366,POINT (13.447 52.50615)
1610211717000,Rewe,place_138,29273,POINT (13.544556 52.677015)
1610176832000,Aldi,place_111,28122,POINT (13.2368658 52.3958691)
1610177715000,Rewe,place_138,30779,POINT (13.5447625 52.6771901)
1610173171000,Kaufland,place_214,19777,POINT (13.4447161 52.5642002)
1610199816000,Rewe,place_191,30204,POINT (13.529206 52.629275)
1610178636000,Rewe,place_200,28095,POINT (13.28044 52.39672)
1610221263000,Kaufland,place_225,71004,POINT (13.36756 52.461679)
1610190265000,Kaufland,place_213,34493,POINT (13.3284367 52.56748680000001)
1610207707000,Kaufland,place_214,30917,POINT (13.4449739 52.5635485)
1610218579000,Rewe,place_204,47206,POINT (13.2915557 52.5831048)
1610211013000,Kaufland,place_214,37203,POINT (13.4455245 52.56436899999999)
1610206982000,Rewe,place_148,44981,POINT (13.5216148 52.498251)
1610211439000,Kaufland,place_214,37203,POINT (13.4446696 52.56409820000001)
1610179756000,Rewe,place_153,42532,POINT (13.4908022 52.5438877)
1610210341000,Rewe,place_196,42195,POINT (13.434869 52.5096008)
1610185212000,Kaufland,place_214,36444,POINT (13.4448148 52.5642415)
1610208490000,McDonald's,place_14,38308,POINT (13.3079 52.63553)
1610209641000,Aldi,place_82,43215,POINT (13.5627415 52.5104359)
1610178208000,Aldi,place_89,44098,POINT (13.3569266 52.5376765)
1610202875000,Kaufland,place_215,49002,POINT (13.2186587 52.5377962)
1610156692000,Rewe,place_148,46137,POINT (13.52125 52.49839)
1610220328000,Rewe,place_140,90369,POINT (13.45027 52.50888000000001)
1610193345000,Aldi,place_124,48597,POINT (13.5145962 52.6405272)
1610190083000,Rewe,place_138,42453,POINT (13.5443569 52.67694470000001)
1610215790000,Rewe,place_159,89960,POINT (13.365324 52.571899)
1610207238000,Kaufland,place_226,81655,POINT (13.4568596 52.5335936)
1610209590000,Aldi,place_82,43215,POINT (13.5626779 52.5104143)
1610217730000,McDonald's,place_27,46067,POINT (13.4695293 52.5037511)
1610195808000,Rewe,place_203,41255,POINT (13.49285 52.4127)
1610209510000,Aldi,place_82,43215,POINT (13.5628005 52.51056189999999)
1610214437000,Rewe,place_210,61577,POINT (13.2241253 52.4130708)
1610192719000,Rewe,place_144,37931,POINT (13.5640422 52.4460866)
1610182803000,Kaufland,place_214,63089,POINT (13.44538 52.56378)
1610174363000,Rewe,place_144,46753,POINT (13.5640646 52.4460674)
1610210465000,Rewe,place_164,45533,POINT (13.3953866 52.566346)
1610195591000,McDonald's,place_8,39201,POINT (13.4329541 52.3584466)
1610195588000,Aldi,place_116,60523,POINT (13.6352 52.53661999999999)
1610204557000,Rewe,place_158,36939,POINT (13.5596015 52.48664470000001)
1610215428000,Rewe,place_204,47206,POINT (13.2913475 52.58328420000001)
1610200124000,Kaufland,place_214,49199,POINT (13.4449986 52.56439939999999)
1610188058000,Kaufland,place_215,37767,POINT (13.2195643 52.5382812)
1610176952000,Rewe,place_204,42660,POINT (13.29152 52.58305)
1610195305000,McDonald's,place_8,39201,POINT (13.4330128 52.3584777)
1610203135000,Kaufland,place_223,42354,POINT (13.5050518 52.5483467)
1610176098000,Kaufland,place_221,40754,POINT (13.4478479 52.43675620000001)
1610178653000,Rewe,place_210,61577,POINT (13.2241786 52.413024)
1610195799000,Rewe,place_194,81406,POINT (13.481888 52.51201)
1610194079000,Kaufland,place_226,39724,POINT (13.456114 52.5340412)
1610189940000,Rewe,place_204,38389,POINT (13.291378 52.583116)
1610209514000,Aldi,place_82,43215,POINT (13.5628003 52.51055890000001)
1610194424000,Kaufland,place_216,73395,POINT (13.37716 52.46771)
1610189948000,Rewe,place_191,42932,POINT (13.52876 52.62953)
1610174751000,Rewe,place_144,46753,POINT (13.5639925 52.44608639999999)
1610191316000,Rewe,place_204,38389,POINT (13.291414 52.583135)
1610217602000,Rewe,place_192,38390,POINT (13.45923 52.50578)
1610198494000,Rewe,place_173,42199,POINT (13.3548904 52.4127782)
1610196215000,Kaufland,place_221,44875,POINT (13.44812 52.43675)
1610211351000,Rewe,place_159,89960,POINT (13.365357 52.571899)
1610208801000,Kaufland,place_224,36043,POINT (13.18617 52.52117)
1610184962000,Aldi,place_102,46465,POINT (13.29137 52.39103)
1610223253000,Burger King,place_40,50168,POINT (13.5937886 52.5487978)
1610199010000,Kaufland,place_219,44401,POINT (13.3349646 52.6033336)
1610215539000,Rewe,place_204,47206,POINT (13.2915689 52.58322510000001)
1610188289000,Kaufland,place_215,37767,POINT (13.2187142 52.5376122)
1610189513000,Rewe,place_160,61490,POINT (13.339028 52.588666)
1610189915000,Rewe,place_148,47249,POINT (13.5219676 52.4982906)
1610207777000,Kaufland,place_214,45344,POINT (13.4455508 52.5642369)
1610210112000,Rewe,place_153,48792,POINT (13.490568 52.543846)
1610293587000,McDonald's,place_20,10913,POINT (13.3797674 52.43745210000001)
1610293588000,McDonald's,place_20,10913,POINT (13.3797771 52.43744720000001)
1610289761000,Burger King,place_40,7305,POINT (13.5937647 52.5488107)
1610298939000,McDonald's,place_22,19008,POINT (13.598918 52.59569499999999)
1610305777000,McDonald's,place_20,7972,POINT (13.3796758 52.43744079999999)
1610279797000,Burger King,place_48,17393,POINT (13.387221 52.520371)
1610293670000,McDonald's,place_20,10913,POINT (13.3797167 52.4374614)
1610300821000,Aldi,place_79,8707,POINT (13.27117 52.43926999999999)
1610240298000,Rewe,place_210,61577,POINT (13.2241204 52.413068)
1610285732000,Rewe,place_210,61577,POINT (13.2241784 52.4130214)
1610318666000,Rewe,place_140,33250,POINT (13.4500584 52.5088657)
1610300763000,McDonald's,place_13,38783,POINT (13.5437567 52.55295279999999)
1610284295000,Aldi,place_79,35578,POINT (13.27108 52.43915)
1610300220000,McDonald's,place_13,38783,POINT (13.5437273 52.5529537)
1610242602000,Rewe,place_210,61577,POINT (13.2241204 52.413068)
1610262837000,McDonald's,place_25,32917,POINT (13.5469265 52.431978)
1610239300000,Aldi,place_79,35578,POINT (13.27114 52.4392)
1610318476000,Rewe,place_140,33250,POINT (13.4500584 52.5088657)
1610250643000,Rewe,place_210,61577,POINT (13.2241204 52.413068)
1610269187000,Aldi,place_79,35578,POINT (13.27113 52.43913000000001)
1610247989000,Aldi,place_79,35578,POINT (13.27114 52.4392)
1610300460000,McDonald's,place_13,38783,POINT (13.5437479 52.552959)
1610265655000,Rewe,place_145,39190,POINT (13.556714 52.568602)
1610272582000,Rewe,place_203,36860,POINT (13.4932 52.41302)
1610373424000,Aldi,place_85,2681,POINT (13.5347462 52.5250215)
1610373466000,Aldi,place_85,2681,POINT (13.5349114 52.5250438)
1610365622000,Aldi,place_121,52107,POINT (13.4345794 52.6120474)
1610365909000,Aldi,place_121,52107,POINT (13.434258 52.611983)
1610385568000,Aldi,place_60,1756,POINT (13.4557559 52.4523645)
1610354028000,Aldi,place_108,400,POINT (13.43477 52.35836)
1610296229000,McDonald's,place_15,73038,POINT (13.186621 52.402908)
1610365790000,Aldi,place_121,52107,POINT (13.4345016 52.612065)
1610367533000,Aldi,place_58,2681,POINT (13.4841704 52.5223445)
1610373396000,Aldi,place_85,2681,POINT (13.5348222 52.5250688)
1610379156000,Rewe,place_187,6215,POINT (13.359599 52.420756)
1610370501000,Kaufland,place_224,514,POINT (13.18569 52.52094)
1610376322000,Rewe,place_144,932,POINT (13.5640961 52.446082)
1610371013000,Rewe,place_193,2050,POINT (13.40579 52.35319000000001)
1610381922000,Kaufland,place_225,3755,POINT (13.367433 52.461974)
1610361917000,Rewe,place_196,83878,POINT (13.4352271 52.5097179)
1610291944000,Rewe,place_210,61577,POINT (13.2241746 52.4130286)
1610358565000,Rewe,place_154,3837,POINT (13.58495 52.425245)
1610386838000,Rewe,place_211,105183,POINT (13.5943 52.52931)
1610373489000,Aldi,place_85,2681,POINT (13.5349333 52.5250627)
1610360964000,Rewe,place_158,10465,POINT (13.5598077 52.4866027)
1610370274000,Kaufland,place_224,125124,POINT (13.1865445 52.5214995)
1610361844000,Kaufland,place_215,19171,POINT (13.21924 52.537688)
1610370324000,Rewe,place_210,10801,POINT (13.2242629 52.4132586)
1610341837000,Kaufland,place_226,66125,POINT (13.45667 52.53359)
1610370185000,McDonald's,place_32,20030,POINT (13.388788 52.54888199999999)
1610372331000,Kaufland,place_216,10236,POINT (13.3770211 52.4680596)
1610383341000,Kaufland,place_221,10808,POINT (13.4478466 52.436762)
1610346829000,Rewe,place_191,84604,POINT (13.529033 52.629229)
1610365579000,Aldi,place_135,14949,POINT (13.5781474 52.5664656)
1610369926000,Renault,place_238,78319,POINT (13.368606 52.485324)
1610353124000,Rewe,place_203,13747,POINT (13.49296 52.41291)
1610389110000,McDonald's,place_26,21738,POINT (13.4649776 52.4362547)
1610365107000,Kaufland,place_217,76475,POINT (13.3738215 52.558901)
1610369602000,McDonald's,place_14,120023,POINT (13.307635 52.635548)
1610370481000,Kaufland,place_220,17751,POINT (13.3122837 52.4230479)
1610357752000,Rewe,place_153,68797,POINT (13.4905565 52.54393270000001)
1610365566000,Aldi,place_135,14949,POINT (13.5781748 52.5664448)
1610346658000,Rewe,place_193,53250,POINT (13.4062001 52.3533564)
1610365609000,Aldi,place_135,14949,POINT (13.5781074 52.5664677)
1610352613000,Rewe,place_179,11704,POINT (13.5685826 52.5282151)
1610357712000,Rewe,place_153,68797,POINT (13.4903687 52.5438137)
1610345852000,Aldi,place_123,119432,POINT (13.24831 52.54097)
1610391545000,Rewe,place_153,68797,POINT (13.4906818 52.5439798)
1610363315000,Rewe,place_157,21681,POINT (13.43261 52.55075)
1610365762000,Rewe,place_204,53742,POINT (13.291482 52.583202)
1610346284000,Kaufland,place_216,15015,POINT (13.3773709 52.4676809)
1610383030000,McDonald's,place_28,53102,POINT (13.3863298 52.52031529999999)
1610397234000,McDonald's,place_4,14843,POINT (13.3634676 52.56050620000001)
1610397112000,Kaufland,place_216,10236,POINT (13.3772746 52.46759870000001)
1610371078000,Rewe,place_193,53250,POINT (13.40575 52.35350620000001)
1610373468000,Rewe,place_148,19465,POINT (13.521904 52.498282)
1610369601000,McDonald's,place_14,120023,POINT (13.307621 52.635523)
1610360148000,Rewe,place_165,15157,POINT (13.1661 52.55146)
1610357401000,Rewe,place_183,96422,POINT (13.52949 52.45146999999999)
1610390290000,Rewe,place_148,69547,POINT (13.521987 52.498335)
1610364049000,Rewe,place_200,29757,POINT (13.2807977 52.396561)
1610368934000,Rewe,place_138,30779,POINT (13.5447992 52.67711479999999)
1610342670000,Kaufland,place_214,72243,POINT (13.44429 52.56365)
1610385116000,Aldi,place_79,101362,POINT (13.271152 52.43919200000001)
1610359946000,Aldi,place_136,38304,POINT (13.32723 52.45827)
1610340909000,Kaufland,place_227,32779,POINT (13.21439 52.52907)
1610389803000,Rewe,place_148,69547,POINT (13.521987 52.498335)
1610371999000,Rewe,place_156,31455,POINT (13.3773 52.48364)
1610381767000,Kaufland,place_227,28220,POINT (13.2142926 52.5291243)
1610354381000,Aldi,place_60,33508,POINT (13.4559176 52.452109)
1610371083000,Aldi,place_109,36775,POINT (13.4307295 52.49240210000001)
1610369289000,Kaufland,place_214,33145,POINT (13.4445835 52.56419)
1610349992000,Kaufland,place_226,25069,POINT (13.4566324 52.5342946)
1610367027000,Rewe,place_159,28596,POINT (13.3653005 52.5717986)
1610365751000,Rewe,place_207,79842,POINT (13.4476264 52.50600600000001)
1610361690000,Rewe,place_159,28596,POINT (13.3653024 52.57198810000001)
1610348086000,Kaufland,place_221,30358,POINT (13.448402 52.43623570000001)
1610348699000,Rewe,place_189,59879,POINT (13.4808247 52.52728570000001)
1610369767000,Kaufland,place_214,33145,POINT (13.4443805 52.56382239999999)
1610348064000,Rewe,place_177,23438,POINT (13.4118652 52.3617159)
1610372248000,Kaufland,place_214,33145,POINT (13.4446752 52.5645272)
1610370025000,Kaufland,place_214,33145,POINT (13.4449609 52.5635975)
1610362911000,Rewe,place_159,28596,POINT (13.3655483 52.5715781)
1610361946000,Aldi,place_91,33821,POINT (13.3816676 52.5729558)
1610364703000,Aldi,place_106,35177,POINT (13.4636945 52.5456858)
1610380088000,Rewe,place_178,36575,POINT (13.2628821 52.3869964)
1610343505000,Rewe,place_159,28596,POINT (13.3652655 52.5718995)
1610348270000,Rewe,place_159,28596,POINT (13.3652653 52.5719181)
1610367832000,Rewe,place_178,28122,POINT (13.2627469 52.3871573)
1610385016000,Aldi,place_79,101362,POINT (13.271454 52.439295)
1610346432000,Rewe,place_159,33821,POINT (13.3657667 52.57174989999999)
1610359880000,Rewe,place_148,37202,POINT (13.5217611 52.49853470000001)
1610380236000,Rewe,place_178,36575,POINT (13.2629485 52.387132)
1610363822000,Kaufland,place_221,23084,POINT (13.44834 52.4365)
1610354320000,Rewe,place_182,35256,POINT (13.42876 52.60718000000001)
1610348076000,Kaufland,place_221,30358,POINT (13.448407 52.4362562)
1610355132000,Rewe,place_182,35256,POINT (13.42906 52.60706999999999)
1610361469000,Rewe,place_160,61490,POINT (13.338819 52.588658)
1610369373000,Rewe,place_159,89960,POINT (13.365355 52.571911)
1610366693000,McDonald's,place_15,128791,POINT (13.1865246 52.4029526)
1610371094000,Aldi,place_136,43767,POINT (13.327125 52.458215)
1610361553000,Rewe,place_160,61490,POINT (13.338889 52.58863100000001)
1610358288000,Kaufland,place_214,45785,POINT (13.445142 52.564276)
1610381101000,McDonald's,place_32,48671,POINT (13.388766 52.548873)
1610371404000,Kaufland,place_214,44710,POINT (13.44549 52.56424000000001)
1610365350000,Rewe,place_145,42988,POINT (13.5565804 52.5685801)
1610355469000,Rewe,place_210,61577,POINT (13.22408 52.413026)
1610386440000,Rewe,place_180,46693,POINT (13.2717416 52.4008557)
1610381543000,Aldi,place_135,42974,POINT (13.5780129 52.5665644)
1610383135000,Rewe,place_191,82707,POINT (13.52918 52.62934)
1610390140000,McDonald's,place_32,46171,POINT (13.3887226 52.5488772)
1610366622000,McDonald's,place_15,128791,POINT (13.1865765 52.4029374)
1610361571000,Rewe,place_160,61490,POINT (13.338889 52.58863100000001)
1610359430000,Kaufland,place_213,39068,POINT (13.32855 52.5676)
1610362480000,Rewe,place_160,61490,POINT (13.339059 52.588648)
1610357065000,Rewe,place_176,44033,POINT (13.2614645 52.4874066)
1610364958000,Rewe,place_164,38676,POINT (13.395478 52.566362)
1610363185000,Rewe,place_160,61490,POINT (13.339092 52.588666)
1610359468000,Rewe,place_190,48505,POINT (13.51547 52.64094)
1610379058000,Aldi,place_135,61192,POINT (13.577565 52.566597)
1610361925000,Rewe,place_210,61577,POINT (13.2241806 52.4130248)
1610362471000,Rewe,place_160,61490,POINT (13.339059 52.588648)
1610368899000,Kaufland,place_220,45594,POINT (13.312457 52.423254)
1610365719000,Rewe,place_210,61577,POINT (13.2241806 52.4130248)
1610346823000,Rewe,place_160,61490,POINT (13.339034 52.58866800000001)
1610361439000,Rewe,place_160,61490,POINT (13.338819 52.588658)
1610362490000,Rewe,place_160,61490,POINT (13.339059 52.588648)
1610391647000,Rewe,place_157,48597,POINT (13.4325184 52.5507846)
1610381731000,Kaufland,place_221,41699,POINT (13.44836 52.43661)
1610361109000,Rewe,place_158,40652,POINT (13.5597013 52.48661429999999)
1610378083000,Kaufland,place_226,46706,POINT (13.456539 52.533959)
1610336063000,Rewe,place_159,89960,POINT (13.365368 52.571899)
1610387135000,McDonald's,place_5,50677,POINT (13.3231765 52.5611298)
1610369896000,Kaufland,place_215,74344,POINT (13.21887 52.53759)
1610364757000,Rewe,place_209,44874,POINT (13.4407027 52.3948158)
1610361468000,Rewe,place_160,61490,POINT (13.338889 52.58863100000001)
1610391647000,Rewe,place_172,50275,POINT (13.2623856 52.4112981)
1610374652000,Rewe,place_171,50569,POINT (13.4708185 52.5287007)
1610355956000,Rewe,place_160,61490,POINT (13.339165 52.588692)
1610356742000,Kaufland,place_216,45205,POINT (13.3773467 52.46774910000001)
1610388499000,Kaufland,place_224,48613,POINT (13.1858414 52.5210927)
1610353309000,Kaufland,place_216,41891,POINT (13.3769651 52.4682882)
1610381548000,Aldi,place_135,42974,POINT (13.5783726 52.5665723)
1610394114000,Rewe,place_210,61577,POINT (13.2241884 52.4130291)
1609584021000,Kaufland,place_224,54877,POINT (13.186428 52.521352)
1609599175000,Aldi,place_58,12394,POINT (13.4843 52.52236)
1609583427000,Aldi,place_114,8546,POINT (13.22571 52.62692)
1609577409000,Kaufland,place_224,53928,POINT (13.18593 52.52115)
1609604281000,Aldi,place_96,4614,POINT (13.440925 52.409041)
1609584565000,Aldi,place_90,16695,POINT (13.33492 52.47918000000001)
1609596327000,Kaufland,place_215,14129,POINT (13.219043 52.537526)
1609597870000,Aldi,place_81,11597,POINT (13.608719 52.5400588)
1609580929000,Kaufland,place_227,2317,POINT (13.2146728 52.52962170000001)
1609591599000,Aldi,place_92,3234,POINT (13.33489 52.58904)
1609596267000,Kaufland,place_214,52994,POINT (13.44454 52.56418000000001)
1609583247000,Rewe,place_154,53689,POINT (13.58442 52.42512)
1609610310000,Aldi,place_130,11937,POINT (13.32804 52.57066)
1609576385000,Kaufland,place_224,53928,POINT (13.18636 52.5213)
1609593766000,Kaufland,place_214,10441,POINT (13.44524 52.56396)
1609599163000,McDonald's,place_13,11704,POINT (13.5437178 52.5528195)
1609616129000,Aldi,place_84,5873,POINT (13.217186 52.439705)
1609591678000,Rewe,place_191,17483,POINT (13.5290391 52.6292536)
1609586109000,Rewe,place_139,3339,POINT (13.29249 52.45844)
1609610884000,McDonald's,place_8,8857,POINT (13.43302 52.35859)
1609596319000,Kaufland,place_215,14129,POINT (13.219033 52.53753100000001)
1609611660000,Rewe,place_193,53250,POINT (13.40634 52.35344)
1609577581000,Kaufland,place_226,10374,POINT (13.45605 52.53442)
1609603403000,Rewe,place_138,3846,POINT (13.5446892 52.6772625)
1609604272000,McDonald's,place_3,12726,POINT (13.3131842 52.4198412)
1609569045000,Rewe,place_205,1926,POINT (13.61422 52.5119)
1609604539000,Rewe,place_141,4602,POINT (13.2437 52.61491120000001)
1609583522000,Kaufland,place_224,11270,POINT (13.1867691 52.5213876)
1609600818000,Rewe,place_193,53250,POINT (13.4061441 52.3532469)
1609590207000,Kaufland,place_224,50906,POINT (13.1866066 52.521302)
1609594663000,Kaufland,place_217,3761,POINT (13.3729468 52.5590029)
1609575477000,Rewe,place_144,932,POINT (13.5642873 52.44610060000001)
1609594582000,Kaufland,place_215,2921,POINT (13.218551 52.537896)
1609584833000,Rewe,place_192,12533,POINT (13.4592212 52.5055627)
1609606564000,Rewe,place_207,18261,POINT (13.4474242 52.5059316)
1609596307000,Kaufland,place_215,14129,POINT (13.219033 52.537538)
1609604188000,McDonald's,place_3,12726,POINT (13.3130927 52.4197968)
1609597103000,Kaufland,place_214,3424,POINT (13.44452 52.56408)
1609582388000,Aldi,place_98,6856,POINT (13.337929 52.456116)
1609591145000,Aldi,place_84,5873,POINT (13.217113 52.43961)
1609599332000,McDonald's,place_13,11704,POINT (13.5437674 52.5529719)
1609587918000,Kaufland,place_223,4202,POINT (13.5050621 52.5481814)
1609614908000,Aldi,place_130,11937,POINT (13.32801 52.57066)
1609575557000,Rewe,place_144,932,POINT (13.5641785 52.4461689)
1609499312000,Burger King,place_50,47558,POINT (13.3704059 52.4088446)
1609601779000,Rewe,place_146,11503,POINT (13.5785 52.55015)
1609608410000,Kaufland,place_219,9075,POINT (13.335509 52.603676)
1609592482000,Kaufland,place_223,7458,POINT (13.50553 52.54825)
1609592607000,Aldi,place_95,15459,POINT (13.3017396 52.62678100000001)
1609598257000,Kaufland,place_220,9232,POINT (13.3120302 52.42333970000001)
1609602190000,Aldi,place_67,9856,POINT (13.4016479 52.38619620000001)
1609594471000,Burger King,place_38,8433,POINT (13.310589 52.54723900000001)
1610462967000,Kaufland,place_227,18326,POINT (13.2143417 52.5299704)
1610441608000,Rewe,place_193,53250,POINT (13.4063246 52.3534248)
1610433733000,Lexus,place_245,15520,POINT (13.5204617 52.5263696)
1610460341000,Aldi,place_132,55548,POINT (13.3397101 52.6051228)
1610443544000,Lexus,place_245,15520,POINT (13.5214158 52.52674520000001)
1610482238000,Kaufland,place_220,6472,POINT (13.3123564 52.4229618)
1610464522000,Kaufland,place_224,6714,POINT (13.1867967 52.52135550000001)
1610443643000,Aldi,place_132,20570,POINT (13.3397155 52.605166)
1610475092000,McDonald's,place_13,11436,POINT (13.5437689 52.5529067)
1610482456000,Rewe,place_164,20150,POINT (13.39548 52.5664)
1610442608000,Aldi,place_62,5387,POINT (13.5195 52.57531)
1610423555000,Rewe,place_193,53250,POINT (13.4061704 52.35319920000001)
1610465845000,Lexus,place_245,15520,POINT (13.5213896 52.526814)
1610437942000,Rewe,place_154,7261,POINT (13.58498 52.42519)
1610445099000,Rewe,place_149,77213,POINT (13.413106 52.401722)
1610457622000,Kaufland,place_224,6779,POINT (13.186485 52.52121139999999)
1610443450000,Aldi,place_132,20570,POINT (13.3397112 52.6051825)
1610463311000,Kaufland,place_218,86522,POINT (13.2407745 52.3963462)
1610454085000,Rewe,place_190,14685,POINT (13.5152846 52.64092950000001)
1610474166000,Rewe,place_204,10592,POINT (13.2915478 52.5830811)
1610452059000,Rewe,place_199,18622,POINT (13.44883 52.42187)
1610450542000,Rewe,place_170,18200,POINT (13.21565 52.43954)
1610456060000,Rewe,place_141,84794,POINT (13.2439 52.61499)
1610476419000,McDonald's,place_13,11436,POINT (13.5437661 52.5529433)
1610455571000,Rewe,place_149,16388,POINT (13.4127901 52.4017189)
1610466689000,Aldi,place_116,11981,POINT (13.635247 52.5366966)
1610463327000,Burger King,place_48,113691,POINT (13.387296 52.520359)
1610445464000,Kaufland,place_214,10713,POINT (13.4446872 52.5645249)
1610460329000,Burger King,place_45,67025,POINT (13.2486894 52.5399917)
1610444591000,Rewe,place_209,13481,POINT (13.4408965 52.3948344)
