date,store_name,store_id,device_id,gps_location,addidas,apple,bmw,employed,female,high_income,honda,h_&_m,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
2021-01-14,Aldi,place_80,45971,POINT (13.28831 52.500168),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_220,5232,POINT (13.31219 52.42323),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_191,1710,POINT (13.52883 52.62946),1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,McDonald's,place_28,1113,POINT (13.386327 52.5203546),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_226,11018,POINT (13.4566781 52.5341578),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-15,Kaufland,place_217,371,POINT (13.3739561 52.55884820000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_226,11018,POINT (13.4569406 52.5337116),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-14,Aldi,place_109,47558,POINT (13.4306478 52.49221170000001),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_217,99050,POINT (13.372952 52.559266),0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2021-01-14,Aldi,place_93,63820,POINT (13.1781247 52.51777489999999),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-14,Rewe,place_148,49024,POINT (13.52192 52.49848000000001),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Rewe,place_158,6055,POINT (13.559587 52.48684300000001),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-14,Aldi,place_123,50725,POINT (13.248295 52.5409731),1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,McDonald's,place_15,84543,POINT (13.18655 52.40306),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_144,932,POINT (13.5643071 52.4462233),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-14,Aldi,place_83,49088,POINT (13.3739597 52.4682195),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-14,Rewe,place_205,47470,POINT (13.6136584 52.5118419),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_213,3752,POINT (13.3283651 52.5675583),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_120,51621,POINT (13.3189338 52.6102941),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-14,Aldi,place_93,63820,POINT (13.1782261 52.5178715),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Rewe,place_159,2262,POINT (13.3653828 52.5717386),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_109,3759,POINT (13.4307399 52.4923116),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_227,3064,POINT (13.214552 52.52929),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_214,4770,POINT (13.4444586 52.5638669),0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2021-01-15,Aldi,place_84,9326,POINT (13.2166697 52.4397041),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-15,Aldi,place_96,5087,POINT (13.4409305 52.4090387),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_158,66995,POINT (13.559825 52.486732),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Aldi,place_91,9086,POINT (13.3816996 52.5729666),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_58,8011,POINT (13.4841447 52.52242170000001),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_215,378,POINT (13.2192439 52.5383694),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_109,3759,POINT (13.4306925 52.4923976),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_215,11958,POINT (13.21863 52.53782),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_77,7555,POINT (13.401301 52.548947),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Rewe,place_199,5087,POINT (13.4488529 52.42190640000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-14,Rewe,place_183,46192,POINT (13.5299099 52.451513),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_224,11270,POINT (13.1861839 52.5214458),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Renault,place_238,7065,POINT (13.36845 52.48536),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-14,Rewe,place_160,50757,POINT (13.3388 52.58866),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_158,6055,POINT (13.559872 52.4867),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Rewe,place_160,53939,POINT (13.33852 52.58878000000001),0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2021-01-15,Rewe,place_191,4881,POINT (13.5293191 52.6292416),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-14,Kaufland,place_214,90684,POINT (13.44496 52.56403),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021-01-15,Kaufland,place_214,8408,POINT (13.4446 52.56363),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_123,1389,POINT (13.24829 52.54096),0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2021-01-15,Rewe,place_158,6055,POINT (13.559581 52.48685),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_219,51621,POINT (13.3357695 52.6037625),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_89,2681,POINT (13.3564119 52.53766820000001),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_72,51184,POINT (13.62192 52.44626),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Aldi,place_109,3759,POINT (13.4307275 52.492367),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_224,66053,POINT (13.1861702 52.5211096),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_198,4953,POINT (13.3695916 52.5242145),0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
2021-01-14,Rewe,place_191,48597,POINT (13.5291448 52.62924399999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_81,58114,POINT (13.608462 52.539974),0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Rewe,place_157,15266,POINT (13.432471 52.550726),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_125,78675,POINT (13.1973846 52.539666),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Aldi,place_135,12910,POINT (13.5779944 52.5665094),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Aldi,place_80,25769,POINT (13.2884056 52.4999622),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_227,20563,POINT (13.2144812 52.52979370000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,McDonald's,place_3,12726,POINT (13.3130837 52.419798),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_171,13971,POINT (13.4707008 52.52878810000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-15,Rewe,place_148,70296,POINT (13.5219206 52.49822220000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_180,26247,POINT (13.271819 52.400754),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_88,78505,POINT (13.43432 52.54998000000001),1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_214,19229,POINT (13.4446695 52.5643691),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_216,27000,POINT (13.377222 52.468346),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Burger King,place_50,54895,POINT (13.3702918 52.4088897),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,McDonald's,place_3,12726,POINT (13.3131345 52.4197332),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_216,139829,POINT (13.3773015 52.4676625),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,McDonald's,place_32,20030,POINT (13.388696 52.548884),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Aldi,place_91,27637,POINT (13.38169 52.57301999999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_183,13871,POINT (13.5295653 52.45156770000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_205,25613,POINT (13.613885 52.511822),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-15,Rewe,place_146,22726,POINT (13.578514 52.550289),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_83,13566,POINT (13.3740706 52.46834499999999),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-15,Rewe,place_157,15266,POINT (13.432556 52.550783),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,McDonald's,place_3,12726,POINT (13.3130791 52.4197978),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_187,20840,POINT (13.35965 52.42071),0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2021-01-15,Rewe,place_160,25971,POINT (13.3387065 52.58867220000001),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_213,23490,POINT (13.3284587 52.5676217),1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_226,17839,POINT (13.4565752 52.5342892),0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_224,68813,POINT (13.186224 52.521205),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_215,29480,POINT (13.2191818 52.5377561),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Rewe,place_146,22726,POINT (13.57826 52.550082),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_205,24509,POINT (13.6142199 52.5119437),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Rewe,place_158,16431,POINT (13.55974 52.48669),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_221,25609,POINT (13.4480204 52.43618539999999),0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2021-01-15,Lexus,place_245,68797,POINT (13.5209952 52.5263266),1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_72,78629,POINT (13.6219018 52.4459764),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_224,19642,POINT (13.18566 52.52093000000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_216,27000,POINT (13.377455 52.46791),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_227,18326,POINT (13.2144516 52.5296626),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_124,22092,POINT (13.5145936 52.640563),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_216,13566,POINT (13.3773951 52.4678965),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-15,Kaufland,place_218,24549,POINT (13.240805 52.396197),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Aldi,place_135,12910,POINT (13.5779944 52.5665094),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_216,139829,POINT (13.3773189 52.467657),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Kaufland,place_227,18326,POINT (13.214457 52.5295866),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_227,18326,POINT (13.2144497 52.5295841),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_172,15381,POINT (13.26275 52.41133),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-15,Aldi,place_55,26435,POINT (13.4268503 52.5264),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_213,19228,POINT (13.32863 52.56785),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,McDonald's,place_3,12726,POINT (13.3130167 52.4197915),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_203,78623,POINT (13.493061 52.41295),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-15,Kaufland,place_216,139829,POINT (13.3773423 52.4676479),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Kaufland,place_215,26148,POINT (13.21869 52.5378),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_64,99931,POINT (13.4373664 52.54119720000001),0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2021-01-15,Rewe,place_161,24394,POINT (13.5088056 52.45082070000001),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,McDonald's,place_3,12726,POINT (13.3130837 52.4197985),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_218,24549,POINT (13.240619 52.39629),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Kaufland,place_220,60367,POINT (13.3119925 52.4235204),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_191,26897,POINT (13.5286966 52.6294928),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_216,25697,POINT (13.37674 52.46807800000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Aldi,place_79,35578,POINT (13.27107 52.43914),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_210,61577,POINT (13.2241766 52.4130217),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_138,22632,POINT (13.5443986 52.6770908),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Aldi,place_62,58380,POINT (13.5195359 52.5753534),0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2021-01-02,Kaufland,place_214,31343,POINT (13.44484 52.56438000000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_203,31411,POINT (13.493269 52.412996),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_215,32436,POINT (13.219183 52.537701),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-02,Rewe,place_175,30356,POINT (13.2877756 52.51349570000001),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-02,Kaufland,place_219,32972,POINT (13.3350326 52.6033154),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_199,21754,POINT (13.448756 52.421881),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_198,55988,POINT (13.3697526 52.5239113),0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_225,27224,POINT (13.3675017 52.4620803),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_164,40030,POINT (13.3952768 52.5662844),0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_179,32256,POINT (13.56893 52.52828),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-01-02,Kaufland,place_221,34174,POINT (13.4479519 52.4365226),0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Kaufland,place_216,25697,POINT (13.377261 52.468033),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Aldi,place_102,23289,POINT (13.29146 52.39122),1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Kaufland,place_219,25971,POINT (13.33509 52.6034426),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_191,26313,POINT (13.52907 52.62931999999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_227,27925,POINT (13.213943 52.529023),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_156,35317,POINT (13.37736 52.48363000000001),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_216,25697,POINT (13.377332 52.467951),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_179,32256,POINT (13.56892 52.52826999999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2021-01-02,Rewe,place_192,27628,POINT (13.45932 52.50581),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_220,23270,POINT (13.31216 52.4234),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Aldi,place_114,56543,POINT (13.2257062 52.6269774),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-02,Kaufland,place_226,31707,POINT (13.45657 52.53411),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_198,55988,POINT (13.3697731 52.5239302),0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-02,Aldi,place_107,35298,POINT (13.4020055 52.589064),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_210,61577,POINT (13.22417 52.4130187),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_216,28998,POINT (13.3772496 52.4676265),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_199,30016,POINT (13.4489446 52.422237),0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
2021-01-02,Kaufland,place_213,29319,POINT (13.32841 52.56786),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_209,19100,POINT (13.440892 52.394714),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_205,24973,POINT (13.613474 52.51195),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_210,61577,POINT (13.2241762 52.4130289),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_210,61577,POINT (13.2241253 52.4130782),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Aldi,place_102,23289,POINT (13.29153 52.39135),1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_205,22061,POINT (13.61366 52.51184),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_219,25971,POINT (13.3349359 52.60339320000001),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_221,30676,POINT (13.447484 52.436596),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_138,30779,POINT (13.5447689 52.677123),0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_191,20326,POINT (13.5292888 52.6294137),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-02,Aldi,place_79,35578,POINT (13.27111 52.43913000000001),0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_180,26706,POINT (13.2718428 52.4007425),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_182,22727,POINT (13.428833 52.607162),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_199,24024,POINT (13.448791 52.42197),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_198,55988,POINT (13.3697258 52.5239507),0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_221,33318,POINT (13.4479149 52.4365991),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021-01-02,Rewe,place_191,20326,POINT (13.5292619 52.6293166),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-02,Rewe,place_141,33912,POINT (13.2436697 52.61502170000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_214,25422,POINT (13.4455698 52.5642124),1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
2021-01-02,Aldi,place_83,20566,POINT (13.3737599 52.4682593),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-02,Aldi,place_102,23289,POINT (13.29143 52.39129000000001),1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Aldi,place_127,32917,POINT (13.5769776 52.4234789),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_217,35182,POINT (13.3739149 52.55910279999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-02,Rewe,place_205,30081,POINT (13.61395 52.51184),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_191,20326,POINT (13.528855 52.62931070000001),0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2021-01-02,Rewe,place_199,21754,POINT (13.448846 52.421857),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_192,27628,POINT (13.45931 52.50585),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_156,35317,POINT (13.37736 52.48363000000001),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Kaufland,place_216,32896,POINT (13.37724 52.46836),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Aldi,place_83,20566,POINT (13.3737454 52.46826039999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2021-01-02,Kaufland,place_218,21344,POINT (13.240642 52.396229),0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2021-01-02,Rewe,place_195,19229,POINT (13.4297616 52.5842329),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-02,Rewe,place_210,61577,POINT (13.2241765 52.4130217),0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_200,28095,POINT (13.28033 52.39666),0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
2021-01-02,McDonald's,place_33,26395,POINT (13.368497 52.52578000000001),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-02,Rewe,place_193,36476,POINT (13.4059497 52.353301),0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
2021-01-02,Kaufland,place_224,24571,POINT (13.1856546 52.52093370000001),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Rewe,place_153,18586,POINT (13.49085 52.54387),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-02,Mercedes,place_234,30542,POINT (13.329314 52.45969399999999),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_160,61490,POINT (13.339109 52.588649),0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-15,Kaufland,place_215,151757,POINT (13.21983 52.53838),0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-15,Rewe,place_182,46125,POINT (13.4288016 52.6072096),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021-01-15,Kaufland,place_227,109337,POINT (13.2144118 52.52915600000001),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-15,McDonald's,place_18,42563,POINT (13.5928814 52.4481565),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_215,30956,POINT (13.21967 52.53844),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_203,38586,POINT (13.4933344 52.412998),0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2021-01-15,Rewe,place_192,72333,POINT (13.45933 52.50577),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_183,33446,POINT (13.5299022 52.4515068),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Lexus,place_245,38959,POINT (13.52005 52.52619),0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Rewe,place_138,30779,POINT (13.5449016 52.677074),0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Kaufland,place_225,44268,POINT (13.3675664 52.4617777),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_218,30382,POINT (13.2405364 52.3965896),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2021-01-15,Kaufland,place_213,36913,POINT (13.328604 52.5674914),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_96,40558,POINT (13.4410939 52.409005),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_146,116982,POINT (13.5782912 52.550261),0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021-01-15,Rewe,place_203,41255,POINT (13.49326 52.41294),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2021-01-15,Kaufland,place_214,40033,POINT (13.445507 52.564325),0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
2021-01-15,Kaufland,place_220,61683,POINT (13.312229 52.423472),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Aldi,place_58,102520,POINT (13.4842265 52.5223415),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2021-01-15,Rewe,place_138,30779,POINT (13.5448333 52.6772415),0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2021-01-15,Rewe,place_145,42924,POINT (13.55673 52.56863000000001),0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
2021-01-15,Kaufland,place_214,30802,POINT (13.4444988 52.5645178),0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2021-01-15,Rewe,place_193,34805,POINT (13.40616 52.35341),0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
