date,store_name,store_id,unique_visits,total_signals,addidas,apple,bmw,employed,female,high_income,honda,h_&_m,job_seeking,low_income,male,mercedes-benz,middle_income,retired,student,tommy_helfinger
2021-01-05,Rewe,place_191,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_193,2,5,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2
2021-01-05,Rewe,place_194,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1
2021-01-05,Rewe,place_196,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_198,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_203,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_204,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_205,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-05,Rewe,place_211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_102,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_111,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_131,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_132,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_134,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_58,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_60,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Aldi,place_87,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1
2021-01-06,Burger King,place_48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Burger King,place_50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Kaufland,place_213,3,4,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-06,Kaufland,place_214,5,8,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1
2021-01-06,Kaufland,place_215,3,6,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1
2021-01-06,Kaufland,place_216,3,3,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,1
2021-01-06,Kaufland,place_217,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-06,Kaufland,place_219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-01-06,Kaufland,place_221,3,3,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1
2021-01-06,Kaufland,place_223,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1
2021-01-06,Kaufland,place_224,3,6,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1
2021-01-06,Kaufland,place_225,4,11,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
2021-01-06,Kaufland,place_227,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
2021-01-06,Lexus,place_245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
